danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,album,explicit,artists,added_at
0.564,0.194,4.0,-16.03,0.0,0.232,0.684,2.36e-06,0.0857,0.151,161.533,audio_features,7aBjLA5CsRufTkt0hGmCA3,spotify:track:7aBjLA5CsRufTkt0hGmCA3,https://api.spotify.com/v1/tracks/7aBjLA5CsRufTkt0hGmCA3,https://api.spotify.com/v1/audio-analysis/7aBjLA5CsRufTkt0hGmCA3,273498,4.0,El Necio,Silvio,False,Silvio Rodríguez,2017-08-18T02:13:48Z
0.705,0.0742,9.0,-19.758,1.0,0.0457,0.85,0.0,0.0908,0.557,105.685,audio_features,1zlZm8cE35mkf2XbSNGOje,spotify:track:1zlZm8cE35mkf2XbSNGOje,https://api.spotify.com/v1/tracks/1zlZm8cE35mkf2XbSNGOje,https://api.spotify.com/v1/audio-analysis/1zlZm8cE35mkf2XbSNGOje,178818,4.0,La Guitarra Del Joven Soldado,Silvio,False,Silvio Rodríguez,2017-08-18T02:13:48Z
0.474,0.149,7.0,-18.635,1.0,0.044,0.876,0.0126,0.0919,0.482,157.134,audio_features,5mLuPM0CpoXyrBncooRJZa,spotify:track:5mLuPM0CpoXyrBncooRJZa,https://api.spotify.com/v1/tracks/5mLuPM0CpoXyrBncooRJZa,https://api.spotify.com/v1/audio-analysis/5mLuPM0CpoXyrBncooRJZa,336400,4.0,Quién Fuera,Silvio,False,Silvio Rodríguez,2017-08-18T02:13:48Z
0.578,0.114,2.0,-16.479,1.0,0.0521,0.843,0.0,0.106,0.251,120.395,audio_features,7GBAkAqExrYcnM7iddUjK4,spotify:track:7GBAkAqExrYcnM7iddUjK4,https://api.spotify.com/v1/tracks/7GBAkAqExrYcnM7iddUjK4,https://api.spotify.com/v1/audio-analysis/7GBAkAqExrYcnM7iddUjK4,252432,4.0,Juego Que Me Regalo un 6 de Enero,Silvio,False,Silvio Rodríguez,2017-08-18T02:13:48Z
0.463,0.0327,2.0,-31.309,1.0,0.0623,0.929,0.864,0.111,0.617,76.413,audio_features,4Nfi1NiRV1EghMHObRTPA9,spotify:track:4Nfi1NiRV1EghMHObRTPA9,https://api.spotify.com/v1/tracks/4Nfi1NiRV1EghMHObRTPA9,https://api.spotify.com/v1/audio-analysis/4Nfi1NiRV1EghMHObRTPA9,126174,4.0,Crisis,Silvio,False,Silvio Rodríguez,2017-08-18T02:13:48Z
0.679,0.754,1.0,-6.633,0.0,0.0291,0.0862,0.00382,0.242,0.546,112.872,audio_features,6eiNg8p7GYO7x0GXM4zplv,spotify:track:6eiNg8p7GYO7x0GXM4zplv,https://api.spotify.com/v1/tracks/6eiNg8p7GYO7x0GXM4zplv,https://api.spotify.com/v1/audio-analysis/6eiNg8p7GYO7x0GXM4zplv,271400,4.0,El Tesoro,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.494,0.915,2.0,-5.239,1.0,0.0572,0.00801,0.00505,0.136,0.74,140.047,audio_features,5iQfFljjs2rwXYe68V9VyE,spotify:track:5iQfFljjs2rwXYe68V9VyE,https://api.spotify.com/v1/tracks/5iQfFljjs2rwXYe68V9VyE,https://api.spotify.com/v1/audio-analysis/5iQfFljjs2rwXYe68V9VyE,157667,4.0,Ahora Imagino Cosas,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.688,0.487,4.0,-10.38,1.0,0.0251,0.124,0.17,0.155,0.298,104.986,audio_features,0oTDAJdyXD32cvawlw4Vpd,spotify:track:0oTDAJdyXD32cvawlw4Vpd,https://api.spotify.com/v1/tracks/0oTDAJdyXD32cvawlw4Vpd,https://api.spotify.com/v1/audio-analysis/0oTDAJdyXD32cvawlw4Vpd,327739,4.0,La Noche Eterna,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.522,0.224,2.0,-12.487,1.0,0.0296,0.55,0.000579,0.102,0.0409,105.083,audio_features,2ET3PMTWQcO9B01Bt2epGu,spotify:track:2ET3PMTWQcO9B01Bt2epGu,https://api.spotify.com/v1/tracks/2ET3PMTWQcO9B01Bt2epGu,https://api.spotify.com/v1/audio-analysis/2ET3PMTWQcO9B01Bt2epGu,136250,3.0,Alguien Que Lo Merece,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.174,0.754,9.0,-7.227,1.0,0.0428,0.0219,0.546,0.0903,0.161,139.962,audio_features,2O9qZlTeB2Fnk3eTH9t276,spotify:track:2O9qZlTeB2Fnk3eTH9t276,https://api.spotify.com/v1/tracks/2O9qZlTeB2Fnk3eTH9t276,https://api.spotify.com/v1/audio-analysis/2O9qZlTeB2Fnk3eTH9t276,232300,3.0,Las Luces,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.53,0.914,4.0,-8.194,1.0,0.0443,0.00086,0.818,0.271,0.211,135.039,audio_features,3Gagr3SbShhRbYVnFAzAeC,spotify:track:3Gagr3SbShhRbYVnFAzAeC,https://api.spotify.com/v1/tracks/3Gagr3SbShhRbYVnFAzAeC,https://api.spotify.com/v1/audio-analysis/3Gagr3SbShhRbYVnFAzAeC,172523,4.0,La Sintesis O'Konor,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.567,0.763,7.0,-6.958,1.0,0.0332,0.000351,0.259,0.187,0.433,119.989,audio_features,7mM6BIdq101IEn4hxAVqo2,spotify:track:7mM6BIdq101IEn4hxAVqo2,https://api.spotify.com/v1/tracks/7mM6BIdq101IEn4hxAVqo2,https://api.spotify.com/v1/audio-analysis/7mM6BIdq101IEn4hxAVqo2,344000,4.0,Destruccion,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.512,0.143,7.0,-19.511,1.0,0.0309,0.682,0.0157,0.12,0.272,98.585,audio_features,5y8P486Rr0LUCf7wIKK6yI,spotify:track:5y8P486Rr0LUCf7wIKK6yI,https://api.spotify.com/v1/tracks/5y8P486Rr0LUCf7wIKK6yI,https://api.spotify.com/v1/audio-analysis/5y8P486Rr0LUCf7wIKK6yI,85722,4.0,Excalibur,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.328,0.603,9.0,-5.85,1.0,0.0307,0.0129,0.000245,0.0975,0.293,79.568,audio_features,7F5jWzjyyTqN73HwhL9swo,spotify:track:7F5jWzjyyTqN73HwhL9swo,https://api.spotify.com/v1/tracks/7F5jWzjyyTqN73HwhL9swo,https://api.spotify.com/v1/audio-analysis/7F5jWzjyyTqN73HwhL9swo,238311,4.0,El Mundo Extraño,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.424,0.606,2.0,-8.112,1.0,0.0285,0.0202,0.00528,0.101,0.28,109.698,audio_features,4bjCLt9DmQ7nlcw1TUDh7U,spotify:track:4bjCLt9DmQ7nlcw1TUDh7U,https://api.spotify.com/v1/tracks/4bjCLt9DmQ7nlcw1TUDh7U,https://api.spotify.com/v1/audio-analysis/4bjCLt9DmQ7nlcw1TUDh7U,311550,4.0,Fuego,La Sintesis O'Konor,False,El Mató a un Policía Motorizado,2017-08-13T15:33:05Z
0.22,0.229,9.0,-11.959,1.0,0.032,0.755,0.104,0.086,0.352,183.464,audio_features,2u3OWl536rUW143i3OqAYM,spotify:track:2u3OWl536rUW143i3OqAYM,https://api.spotify.com/v1/tracks/2u3OWl536rUW143i3OqAYM,https://api.spotify.com/v1/audio-analysis/2u3OWl536rUW143i3OqAYM,88880,4.0,El Magnetismo,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.418,0.773,11.0,-6.035,0.0,0.0428,0.000185,0.551,0.112,0.285,145.848,audio_features,0FVWwf4jERn1xlwhoo9ij4,spotify:track:0FVWwf4jERn1xlwhoo9ij4,https://api.spotify.com/v1/tracks/0FVWwf4jERn1xlwhoo9ij4,https://api.spotify.com/v1/audio-analysis/0FVWwf4jERn1xlwhoo9ij4,186306,4.0,Mujeres Bellas y Fuertes,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.322,0.802,11.0,-7.165,0.0,0.0337,0.00125,0.79,0.189,0.33,133.573,audio_features,0crxG92MEr9oKDRgGCAdyb,spotify:track:0crxG92MEr9oKDRgGCAdyb,https://api.spotify.com/v1/tracks/0crxG92MEr9oKDRgGCAdyb,https://api.spotify.com/v1/audio-analysis/0crxG92MEr9oKDRgGCAdyb,233586,4.0,Chica de Oro,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.286,0.562,7.0,-7.523,1.0,0.0307,0.00378,0.576,0.117,0.295,106.879,audio_features,4eyWiNZqatNt1KTZUpgifc,spotify:track:4eyWiNZqatNt1KTZUpgifc,https://api.spotify.com/v1/tracks/4eyWiNZqatNt1KTZUpgifc,https://api.spotify.com/v1/audio-analysis/4eyWiNZqatNt1KTZUpgifc,253520,4.0,Más o Menos Bien,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.332,0.885,2.0,-6.134,1.0,0.042,0.000249,0.0449,0.178,0.423,145.401,audio_features,32mbToc3VjF3WkqsOWIfGG,spotify:track:32mbToc3VjF3WkqsOWIfGG,https://api.spotify.com/v1/tracks/32mbToc3VjF3WkqsOWIfGG,https://api.spotify.com/v1/audio-analysis/32mbToc3VjF3WkqsOWIfGG,183946,4.0,Yoni B,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.484,0.532,2.0,-7.288,1.0,0.0273,0.0287,0.774,0.0781,0.376,96.938,audio_features,3p9i3VXbqHazKr3R1aUusn,spotify:track:3p9i3VXbqHazKr3R1aUusn,https://api.spotify.com/v1/tracks/3p9i3VXbqHazKr3R1aUusn,https://api.spotify.com/v1/audio-analysis/3p9i3VXbqHazKr3R1aUusn,132960,4.0,Terror,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.239,0.783,9.0,-9.454,1.0,0.0642,0.00146,0.702,0.113,0.326,108.824,audio_features,5zYRC7YIxThtoBEST84vuY,spotify:track:5zYRC7YIxThtoBEST84vuY,https://api.spotify.com/v1/tracks/5zYRC7YIxThtoBEST84vuY,https://api.spotify.com/v1/audio-analysis/5zYRC7YIxThtoBEST84vuY,270853,4.0,Nuevos Discos,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.383,0.7,4.0,-7.595,1.0,0.0312,0.037,0.721,0.305,0.58,132.017,audio_features,3xlhXk0BLswMxWV8UiBu1f,spotify:track:3xlhXk0BLswMxWV8UiBu1f,https://api.spotify.com/v1/tracks/3xlhXk0BLswMxWV8UiBu1f,https://api.spotify.com/v1/audio-analysis/3xlhXk0BLswMxWV8UiBu1f,151240,4.0,La Cobra,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.345,0.217,2.0,-11.587,1.0,0.0306,0.411,0.00168,0.788,0.316,122.396,audio_features,6blScPcxNPGXcyYtvxKfnX,spotify:track:6blScPcxNPGXcyYtvxKfnX,https://api.spotify.com/v1/tracks/6blScPcxNPGXcyYtvxKfnX,https://api.spotify.com/v1/audio-analysis/6blScPcxNPGXcyYtvxKfnX,144626,4.0,Noche Negra,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.274,0.847,2.0,-6.871,1.0,0.0294,0.000111,0.906,0.11,0.616,133.126,audio_features,47oiHuz23PhNBmGycO1Ng4,spotify:track:47oiHuz23PhNBmGycO1Ng4,https://api.spotify.com/v1/tracks/47oiHuz23PhNBmGycO1Ng4,https://api.spotify.com/v1/audio-analysis/47oiHuz23PhNBmGycO1Ng4,182120,4.0,La Cara en el Asfalto,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.391,0.534,11.0,-9.127,0.0,0.027,0.0109,0.705,0.101,0.0909,109.979,audio_features,5TiJPao1lhkEFdrkE3p8ql,spotify:track:5TiJPao1lhkEFdrkE3p8ql,https://api.spotify.com/v1/tracks/5TiJPao1lhkEFdrkE3p8ql,https://api.spotify.com/v1/audio-analysis/5TiJPao1lhkEFdrkE3p8ql,460613,4.0,El Fuego Que Hemos Construido,La Dinastia Scorpio,False,El Mató a un Policía Motorizado,2017-08-13T15:20:41Z
0.576,0.168,2.0,-20.586,1.0,0.04,0.935,0.823,0.072,0.385,130.573,audio_features,3FPKjsVy2at510taiUw55R,spotify:track:3FPKjsVy2at510taiUw55R,https://api.spotify.com/v1/tracks/3FPKjsVy2at510taiUw55R,https://api.spotify.com/v1/audio-analysis/3FPKjsVy2at510taiUw55R,346160,3.0,Concierto De Aranjuez: 1. Allegro Con Spirito,Concierto De Aranjuez,False,"Joaquín Rodrigo,Paco de Lucía,Orquesta De Cadaques,Edmon Colomer",2017-08-11T00:38:07Z
0.187,0.0289,11.0,-23.874,0.0,0.0435,0.945,0.871,0.095,0.0478,73.615,audio_features,7DZKMO6GK3yQEXx3YzxxrW,spotify:track:7DZKMO6GK3yQEXx3YzxxrW,https://api.spotify.com/v1/tracks/7DZKMO6GK3yQEXx3YzxxrW,https://api.spotify.com/v1/audio-analysis/7DZKMO6GK3yQEXx3YzxxrW,692373,4.0,Concierto De Aranjuez: 2. Adagio,Concierto De Aranjuez,False,"Joaquín Rodrigo,Paco de Lucía,Orquesta De Cadaques,Edmon Colomer",2017-08-11T00:38:07Z
0.546,0.327,2.0,-20.974,1.0,0.154,0.942,0.929,0.686,0.695,166.638,audio_features,2SWzpkGl61yQXmmvXsnnMw,spotify:track:2SWzpkGl61yQXmmvXsnnMw,https://api.spotify.com/v1/tracks/2SWzpkGl61yQXmmvXsnnMw,https://api.spotify.com/v1/audio-analysis/2SWzpkGl61yQXmmvXsnnMw,325733,4.0,Concierto De Aranjuez: 3. Allegro Gentile,Concierto De Aranjuez,False,"Joaquín Rodrigo,Paco de Lucía,Orquesta De Cadaques,Edmon Colomer",2017-08-11T00:38:07Z
0.624,0.199,6.0,-19.665,0.0,0.0419,0.917,0.876,0.0298,0.298,99.776,audio_features,7H8hgMPVhtVD2fxXRZ2LZB,spotify:track:7H8hgMPVhtVD2fxXRZ2LZB,https://api.spotify.com/v1/tracks/7H8hgMPVhtVD2fxXRZ2LZB,https://api.spotify.com/v1/audio-analysis/7H8hgMPVhtVD2fxXRZ2LZB,298826,3.0,Iberia: 1. Triana,Concierto De Aranjuez,False,"Isaac Albéniz,Juan Manuel Canizares,Paco de Lucía,Jose Maria Bandera",2017-08-11T00:38:07Z
0.441,0.0962,6.0,-24.125,0.0,0.0589,0.909,0.847,0.0971,0.188,86.786,audio_features,2KSyVaPTbms19zJJxidDKj,spotify:track:2KSyVaPTbms19zJJxidDKj,https://api.spotify.com/v1/tracks/2KSyVaPTbms19zJJxidDKj,https://api.spotify.com/v1/audio-analysis/2KSyVaPTbms19zJJxidDKj,446666,3.0,Iberia: 2. Albaicin,Concierto De Aranjuez,False,"Isaac Albéniz,Juan Manuel Canizares,Paco de Lucía,Jose Maria Bandera",2017-08-11T00:38:07Z
0.358,0.245,9.0,-21.716,1.0,0.0635,0.926,0.883,0.107,0.322,81.257,audio_features,0fdSQe9YSQER8ljVxVWqzG,spotify:track:0fdSQe9YSQER8ljVxVWqzG,https://api.spotify.com/v1/tracks/0fdSQe9YSQER8ljVxVWqzG,https://api.spotify.com/v1/audio-analysis/0fdSQe9YSQER8ljVxVWqzG,224133,3.0,Iberia: 3. Puerto,Concierto De Aranjuez,False,"Isaac Albéniz,Juan Manuel Canizares,Paco de Lucía,Jose Maria Bandera",2017-08-11T00:38:07Z
0.456,0.231,9.0,-15.736,1.0,0.0322,0.837,0.00206,0.121,0.319,78.947,audio_features,3XXTR1PxuCslxeQCpRHpmW,spotify:track:3XXTR1PxuCslxeQCpRHpmW,https://api.spotify.com/v1/tracks/3XXTR1PxuCslxeQCpRHpmW,https://api.spotify.com/v1/audio-analysis/3XXTR1PxuCslxeQCpRHpmW,241586,4.0,Tonada Del Viejo Amor,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.491,0.162,0.0,-14.735,1.0,0.0494,0.856,0.000577,0.103,0.511,81.559,audio_features,25cKhHBoGd8pK41S4vxG7e,spotify:track:25cKhHBoGd8pK41S4vxG7e,https://api.spotify.com/v1/tracks/25cKhHBoGd8pK41S4vxG7e,https://api.spotify.com/v1/audio-analysis/25cKhHBoGd8pK41S4vxG7e,219693,4.0,... Y Simplemente Mujer,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.535,0.237,2.0,-13.536,0.0,0.0539,0.927,0.861,0.127,0.388,98.824,audio_features,7K30R8TOUL7S9FJl0UEj25,spotify:track:7K30R8TOUL7S9FJl0UEj25,https://api.spotify.com/v1/tracks/7K30R8TOUL7S9FJl0UEj25,https://api.spotify.com/v1/audio-analysis/7K30R8TOUL7S9FJl0UEj25,158106,4.0,Zamba De Vargas,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.571,0.266,0.0,-14.236,1.0,0.0299,0.711,0.0426,0.105,0.273,114.795,audio_features,7earShRWJDv4GlJQ5Uo5a2,spotify:track:7earShRWJDv4GlJQ5Uo5a2,https://api.spotify.com/v1/tracks/7earShRWJDv4GlJQ5Uo5a2,https://api.spotify.com/v1/audio-analysis/7earShRWJDv4GlJQ5Uo5a2,288106,3.0,Cancion Del Jangadero,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.6,0.0942,5.0,-14.086,1.0,0.0542,0.914,0.0,0.109,0.367,86.187,audio_features,3jRqffFrRKv9DQRu9xY28H,spotify:track:3jRqffFrRKv9DQRu9xY28H,https://api.spotify.com/v1/tracks/3jRqffFrRKv9DQRu9xY28H,https://api.spotify.com/v1/audio-analysis/3jRqffFrRKv9DQRu9xY28H,197666,3.0,Vamos A La Zafra,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.479,0.111,9.0,-16.482,0.0,0.0859,0.9,8.65e-06,0.105,0.404,171.156,audio_features,6Z3iFa5Vp0B7vdL1krVtpO,spotify:track:6Z3iFa5Vp0B7vdL1krVtpO,https://api.spotify.com/v1/tracks/6Z3iFa5Vp0B7vdL1krVtpO,https://api.spotify.com/v1/audio-analysis/6Z3iFa5Vp0B7vdL1krVtpO,196346,3.0,La Nostalgiosa,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.527,0.17,2.0,-15.001,0.0,0.0463,0.93,0.882,0.102,0.351,135.815,audio_features,6rplb26Vz3XM7S9VXIfTYV,spotify:track:6rplb26Vz3XM7S9VXIfTYV,https://api.spotify.com/v1/tracks/6rplb26Vz3XM7S9VXIfTYV,https://api.spotify.com/v1/audio-analysis/6rplb26Vz3XM7S9VXIfTYV,217426,4.0,Preludiando,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.561,0.252,9.0,-14.794,1.0,0.031,0.821,0.00801,0.0986,0.456,111.935,audio_features,5Ykf7mgwdoT0w6CTVCd0Mh,spotify:track:5Ykf7mgwdoT0w6CTVCd0Mh,https://api.spotify.com/v1/tracks/5Ykf7mgwdoT0w6CTVCd0Mh,https://api.spotify.com/v1/audio-analysis/5Ykf7mgwdoT0w6CTVCd0Mh,234026,3.0,Las Golondrinas,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.581,0.159,5.0,-15.067,0.0,0.0509,0.92,0.00064,0.0992,0.438,112.829,audio_features,2U6TXy1sKoivQO4JaYVmd5,spotify:track:2U6TXy1sKoivQO4JaYVmd5,https://api.spotify.com/v1/tracks/2U6TXy1sKoivQO4JaYVmd5,https://api.spotify.com/v1/audio-analysis/2U6TXy1sKoivQO4JaYVmd5,159066,4.0,La Angaquera,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.605,0.299,9.0,-14.707,1.0,0.0622,0.938,0.9,0.0891,0.824,148.601,audio_features,3eALFjAuEu5AMImvCoy6jE,spotify:track:3eALFjAuEu5AMImvCoy6jE,https://api.spotify.com/v1/tracks/3eALFjAuEu5AMImvCoy6jE,https://api.spotify.com/v1/audio-analysis/3eALFjAuEu5AMImvCoy6jE,128613,3.0,El Churito,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.587,0.15,2.0,-13.828,1.0,0.0881,0.93,6.88e-06,0.0526,0.274,87.117,audio_features,1DM4qPrIYpsHB8MFEp7qZx,spotify:track:1DM4qPrIYpsHB8MFEp7qZx,https://api.spotify.com/v1/tracks/1DM4qPrIYpsHB8MFEp7qZx,https://api.spotify.com/v1/audio-analysis/1DM4qPrIYpsHB8MFEp7qZx,195880,4.0,Rosa De Los Vientos,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.452,0.344,0.0,-13.823,1.0,0.0336,0.746,0.00389,0.126,0.354,99.894,audio_features,6qM3zhKdj7VA8y4xuO27OR,spotify:track:6qM3zhKdj7VA8y4xuO27OR,https://api.spotify.com/v1/tracks/6qM3zhKdj7VA8y4xuO27OR,https://api.spotify.com/v1/audio-analysis/6qM3zhKdj7VA8y4xuO27OR,252226,4.0,Cancion Del Amor En Zapatillas,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.435,0.207,2.0,-14.386,0.0,0.0477,0.938,0.866,0.115,0.598,183.303,audio_features,4bpiDIcS90dH0xQYC1wCgy,spotify:track:4bpiDIcS90dH0xQYC1wCgy,https://api.spotify.com/v1/tracks/4bpiDIcS90dH0xQYC1wCgy,https://api.spotify.com/v1/audio-analysis/4bpiDIcS90dH0xQYC1wCgy,182480,3.0,Criollita Santiaguena,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.446,0.281,7.0,-14.49,1.0,0.0316,0.681,0.109,0.147,0.325,121.09,audio_features,61l1TBGgMtwuAhIjNwXEFH,spotify:track:61l1TBGgMtwuAhIjNwXEFH,https://api.spotify.com/v1/tracks/61l1TBGgMtwuAhIjNwXEFH,https://api.spotify.com/v1/audio-analysis/61l1TBGgMtwuAhIjNwXEFH,221200,4.0,Rio De Tigres,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.604,0.107,0.0,-16.908,1.0,0.0604,0.938,9.54e-06,0.112,0.294,112.618,audio_features,7AIjLCgZ0Aio9ESEQqXnwi,spotify:track:7AIjLCgZ0Aio9ESEQqXnwi,https://api.spotify.com/v1/tracks/7AIjLCgZ0Aio9ESEQqXnwi,https://api.spotify.com/v1/audio-analysis/7AIjLCgZ0Aio9ESEQqXnwi,227520,4.0,El Sueno De Mi Guitarra,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.681,0.331,9.0,-14.027,1.0,0.0582,0.937,0.916,0.124,0.496,134.187,audio_features,1XgJgQ7FzxEviE6I8qJ5fC,spotify:track:1XgJgQ7FzxEviE6I8qJ5fC,https://api.spotify.com/v1/tracks/1XgJgQ7FzxEviE6I8qJ5fC,https://api.spotify.com/v1/audio-analysis/1XgJgQ7FzxEviE6I8qJ5fC,165360,3.0,Evocando A Mangore,El Sueno De Mi Guitarra,False,Eduardo Falú,2017-07-28T00:13:49Z
0.657,0.797,4.0,-6.174,0.0,0.0529,0.62,0.0,0.34,0.814,76.784,audio_features,0WPAw7ZvnYlvxvFuY4clxg,spotify:track:0WPAw7ZvnYlvxvFuY4clxg,https://api.spotify.com/v1/tracks/0WPAw7ZvnYlvxvFuY4clxg,https://api.spotify.com/v1/audio-analysis/0WPAw7ZvnYlvxvFuY4clxg,375933,4.0,Bandidos Rurales,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.617,0.395,7.0,-9.623,1.0,0.028,0.328,0.000314,0.18,0.481,81.863,audio_features,72C8VlulnOnpAezQG3LPju,spotify:track:72C8VlulnOnpAezQG3LPju,https://api.spotify.com/v1/tracks/72C8VlulnOnpAezQG3LPju,https://api.spotify.com/v1/audio-analysis/72C8VlulnOnpAezQG3LPju,307666,4.0,Buenos Aires (De Tus Amores),Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.54,0.328,9.0,-10.637,0.0,0.0301,0.79,0.000834,0.331,0.233,102.199,audio_features,4sylAKfCOfxYYCBK9EH4tY,spotify:track:4sylAKfCOfxYYCBK9EH4tY,https://api.spotify.com/v1/tracks/4sylAKfCOfxYYCBK9EH4tY,https://api.spotify.com/v1/audio-analysis/4sylAKfCOfxYYCBK9EH4tY,353826,4.0,Sin Querer,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.589,0.81,9.0,-4.281,1.0,0.0292,0.0414,0.45,0.0529,0.619,93.861,audio_features,4Xz0g4QSbfJARnXTuQ6QjL,spotify:track:4Xz0g4QSbfJARnXTuQ6QjL,https://api.spotify.com/v1/tracks/4Xz0g4QSbfJARnXTuQ6QjL,https://api.spotify.com/v1/audio-analysis/4Xz0g4QSbfJARnXTuQ6QjL,368266,4.0,Ídolo De Los Quemados,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.558,0.533,9.0,-11.456,1.0,0.0429,0.394,0.031,0.102,0.648,105.84,audio_features,1a4WRaL5mrEvq9gPbaYoFd,spotify:track:1a4WRaL5mrEvq9gPbaYoFd,https://api.spotify.com/v1/tracks/1a4WRaL5mrEvq9gPbaYoFd,https://api.spotify.com/v1/audio-analysis/1a4WRaL5mrEvq9gPbaYoFd,300533,4.0,"Uruguay, Uruguay",Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.616,0.36,2.0,-9.684,1.0,0.0277,0.791,0.00015,0.0952,0.311,119.863,audio_features,6OBTqQXQugoJp6qdSrz14U,spotify:track:6OBTqQXQugoJp6qdSrz14U,https://api.spotify.com/v1/tracks/6OBTqQXQugoJp6qdSrz14U,https://api.spotify.com/v1/audio-analysis/6OBTqQXQugoJp6qdSrz14U,267506,3.0,Ruta Del Coya,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.59,0.68,9.0,-4.58,1.0,0.0272,0.115,1.39e-05,0.213,0.659,116.639,audio_features,1b3AejfLU4c0F9CRkvMkVM,spotify:track:1b3AejfLU4c0F9CRkvMkVM,https://api.spotify.com/v1/tracks/1b3AejfLU4c0F9CRkvMkVM,https://api.spotify.com/v1/audio-analysis/1b3AejfLU4c0F9CRkvMkVM,366760,4.0,Las Madres Del Amor,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.403,0.169,9.0,-12.322,0.0,0.0314,0.95,0.000337,0.109,0.048,115.819,audio_features,3LX8RCsKKxCh9TyR8jw6vt,spotify:track:3LX8RCsKKxCh9TyR8jw6vt,https://api.spotify.com/v1/tracks/3LX8RCsKKxCh9TyR8jw6vt,https://api.spotify.com/v1/audio-analysis/3LX8RCsKKxCh9TyR8jw6vt,284933,4.0,Canción Para Luchar,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
0.572,0.434,0.0,-8.46,1.0,0.0444,0.896,0.0,0.124,0.902,131.974,audio_features,1XZfZGv9ePKZyqA3B4qg2a,spotify:track:1XZfZGv9ePKZyqA3B4qg2a,https://api.spotify.com/v1/tracks/1XZfZGv9ePKZyqA3B4qg2a,https://api.spotify.com/v1/audio-analysis/1XZfZGv9ePKZyqA3B4qg2a,180466,3.0,La Guitarra,Bandidos Rurales,False,León Gieco,2017-07-24T14:44:43Z
